MedInc,HouseAge,Latitude,Longitude,price
1.4779,44.0,35.37,-119.01,0.66
0.8054,52.0,35.38,-119.02,0.6
1.1875,48.0,35.38,-119.02,0.638
2.0455,52.0,35.39,-119.02,0.725
1.7321,45.0,35.37,-119.01,0.844
3.0,38.0,35.38,-119.03,0.918
2.7312,52.0,35.38,-119.03,1.471
1.6786,52.0,35.37,-119.03,1.266
2.875,44.0,35.37,-119.04,0.827
2.9821,28.0,35.39,-119.03,1.187
1.8362,36.0,35.36,-119.04,0.669
3.6548,30.0,35.36,-119.05,0.847
3.3261,16.0,35.36,-119.05,1.184
4.6705,19.0,35.36,-119.07,1.107
4.5791,12.0,35.36,-119.08,1.234
4.3482,9.0,35.36,-119.06,0.952
2.6513,42.0,35.37,-119.03,0.723
3.9097,41.0,35.36,-119.03,0.813
3.0435,40.0,35.36,-119.04,0.695
2.1818,46.0,35.37,-119.04,0.753
1.7213,44.0,35.37,-119.02,0.616
2.2827,48.0,35.36,-119.02,0.7
2.5062,47.0,35.36,-119.02,0.737
1.9671,41.0,35.36,-119.03,0.768
1.8801,38.0,35.37,-119.01,0.578
1.6797,38.0,35.36,-119.01,0.607
1.2157,36.0,35.36,-119.01,0.57
1.056,24.0,35.36,-119.01,0.516
1.2469,33.0,35.37,-119.01,0.467
0.9407,40.0,35.36,-119.0,0.436
1.25,39.0,35.36,-119.0,0.425
1.4015,35.0,35.35,-119.0,0.487
1.7375,35.0,35.36,-119.0,0.486
0.9675,36.0,35.37,-118.98,0.471
1.6981,29.0,35.36,-118.98,0.494
1.2617,15.0,35.36,-118.98,0.427
1.1136,18.0,35.36,-118.99,0.478
1.2232,31.0,35.36,-118.99,0.493
3.1281,19.0,35.36,-118.94,0.762
2.1078,30.0,35.36,-118.95,0.547
1.9612,32.0,35.37,-118.96,0.534
2.4848,35.0,35.36,-118.96,0.54
1.7197,34.0,35.37,-118.97,0.489
1.5743,31.0,35.36,-118.97,0.467
3.2738,29.0,35.32,-118.95,0.787
1.7614,21.0,35.35,-118.98,0.332
1.6632,27.0,35.35,-118.99,0.498
1.6786,36.0,35.33,-118.99,0.529
0.9288,26.0,35.32,-118.99,0.366
2.2155,31.0,35.35,-119.0,0.621
1.1786,32.0,35.35,-118.99,0.456
2.1875,34.0,35.35,-119.01,0.58
3.0208,44.0,35.34,-119.01,0.637
1.983,42.0,35.35,-119.02,0.633
1.9125,39.0,35.35,-119.01,0.579
2.2407,38.0,35.35,-119.02,0.76
2.3125,38.0,35.34,-119.02,0.658
2.7256,36.0,35.34,-119.03,0.719
2.6875,34.0,35.35,-119.03,0.737
2.5644,31.0,35.35,-119.04,0.73
3.1753,27.0,35.35,-119.04,0.85
2.575,20.0,35.35,-119.06,0.699
2.6637,14.0,35.34,-119.05,1.75
2.9438,18.0,35.33,-119.05,0.872
4.0529,17.0,35.34,-119.05,1.062
2.4123,24.0,35.35,-119.07,0.862
4.8839,16.0,35.34,-119.07,1.341
5.1036,4.0,35.33,-119.12,1.034
4.0327,5.0,35.35,-119.1,1.31
7.1837,20.0,35.35,-119.08,1.763
8.5325,14.0,35.35,-119.09,2.241
5.4449,16.0,35.34,-119.08,1.185
4.1528,15.0,35.34,-119.08,1.301
6.759,4.0,35.33,-119.1,1.703
5.0012,8.0,35.32,-119.08,1.063
4.997,9.0,35.33,-119.09,1.429
3.569,15.0,35.32,-119.06,0.707
3.406,13.0,35.33,-119.07,1.007
3.8117,14.0,35.33,-119.06,0.828
3.4286,34.0,35.34,-119.02,0.714
2.1553,26.0,35.33,-119.02,0.847
2.7083,21.0,35.33,-119.03,0.847
3.0486,34.0,35.34,-119.03,0.685
1.5625,36.0,35.34,-119.01,0.467
1.5429,42.0,35.33,-119.01,0.394
1.9417,35.0,35.33,-119.0,0.538
2.4234,32.0,35.33,-119.01,0.637
2.75,35.0,35.33,-119.02,0.658
1.5357,35.0,35.34,-119.02,0.565
1.6575,35.0,35.32,-118.99,0.595
2.9402,33.0,35.3,-118.99,0.562
1.6522,37.0,35.31,-119.0,0.533
3.6852,3.0,35.3,-119.09,1.098
1.2,20.0,35.32,-119.04,0.5
3.4827,11.0,35.32,-119.05,0.936
4.1957,11.0,35.31,-119.04,0.927
2.5575,12.0,35.32,-119.03,1.002
3.3529,14.0,35.32,-119.02,0.826
4.0631,9.0,35.3,-119.05,0.882
4.1484,10.0,35.3,-119.03,1.029
3.6369,10.0,35.3,-119.02,0.816
2.596,23.0,35.32,-119.01,0.7
2.1006,19.0,35.31,-119.01,0.748
3.9054,7.0,35.3,-119.01,0.809
2.5804,25.0,35.27,-119.07,0.979
5.1457,5.0,35.22,-119.13,1.182
3.125,6.0,35.24,-119.01,0.65
2.7659,10.0,35.28,-119.01,0.775
2.35,40.0,35.24,-118.99,0.917
1.1528,32.0,35.27,-118.99,1.5
3.5,24.0,34.82,-118.93,1.139
2.9891,18.0,34.83,-118.95,1.165
3.1364,30.0,34.81,-118.95,1.235
4.5724,6.0,34.83,-119.15,1.684
3.0882,14.0,34.95,-119.16,1.482
4.0332,8.0,34.82,-118.93,1.283
2.9187,21.0,35.06,-119.4,0.521
2.6389,45.0,35.07,-119.45,0.3
4.15,26.0,35.19,-119.42,0.682
3.0742,23.0,35.27,-119.5,0.579
3.125,36.0,35.17,-119.48,0.375
2.3912,34.0,35.16,-119.45,0.529
2.8323,40.0,35.17,-119.46,0.508
2.5313,30.0,35.14,-119.46,0.458
3.9929,19.0,35.14,-119.47,0.883
3.1592,33.0,35.15,-119.45,0.754
2.3013,34.0,35.13,-119.45,0.266
2.1955,46.0,35.13,-119.46,0.269
2.9952,44.0,35.13,-119.47,0.638
1.9718,32.0,35.4,-119.47,0.698
2.8452,24.0,35.4,-119.42,1.047
4.4561,12.0,35.41,-119.12,0.969
3.25,22.0,35.39,-119.11,0.889
4.5903,13.0,35.39,-119.12,0.943
4.4125,12.0,35.41,-119.19,1.49
5.3119,6.0,35.37,-119.2,1.573
4.4196,18.0,35.38,-119.12,1.21
2.9453,37.0,35.38,-119.11,0.828
4.8266,13.0,35.37,-119.12,1.462
2.1635,36.0,35.5,-119.18,1.104
2.2321,36.0,35.52,-119.28,0.375
2.3533,39.0,35.49,-119.27,0.654
4.2375,38.0,35.5,-119.26,0.786
2.8269,34.0,35.5,-119.27,0.611
3.2279,28.0,35.51,-119.27,0.958
2.4044,34.0,35.5,-119.28,0.658
1.6944,28.0,35.5,-119.28,0.586
1.7105,21.0,35.5,-119.27,0.521
2.2071,34.0,35.49,-119.38,0.646
2.4961,16.0,35.6,-119.34,0.588
2.7,29.0,35.55,-119.36,1.25
1.1903,13.0,35.58,-119.35,0.632
2.3934,33.0,35.59,-119.34,0.719
1.9362,33.0,35.6,-119.34,0.59
1.4619,32.0,35.6,-119.33,0.605
3.176,14.0,35.59,-119.35,0.718
1.7868,20.0,35.59,-119.33,0.541
2.1186,18.0,35.62,-119.69,0.475
2.6066,21.0,35.65,-119.77,0.8
2.5625,30.0,35.76,-119.14,1.563
2.1295,15.0,35.76,-119.29,0.598
2.6726,29.0,35.64,-119.19,0.833
2.5208,21.0,35.68,-119.24,0.585
1.8843,16.0,35.68,-119.22,0.552
2.0025,32.0,35.67,-119.24,0.547
2.7411,27.0,35.78,-119.25,0.598
1.6786,35.0,35.77,-119.25,0.565
1.6045,36.0,35.76,-119.25,0.573
1.517,36.0,35.75,-119.25,0.521
1.7418,8.0,35.79,-119.25,0.622
2.2981,35.0,35.78,-119.25,0.699
2.1806,8.0,35.78,-119.23,0.672
2.3125,31.0,35.79,-119.23,0.621
1.7813,28.0,35.77,-119.24,0.678
2.4044,36.0,35.77,-119.23,0.725
2.033,16.0,35.74,-119.23,0.684
4.1917,26.0,35.77,-119.23,0.84
6.2885,6.0,35.47,-118.92,2.164
2.5806,20.0,35.44,-119.01,0.825
6.1563,13.0,35.44,-118.93,2.042
1.8419,18.0,35.74,-118.31,0.923
2.25,15.0,35.68,-118.06,0.675
2.6288,23.0,35.75,-118.44,0.96
2.0694,18.0,35.72,-118.47,0.812
1.5957,18.0,35.7,-118.5,1.014
1.4205,28.0,35.72,-118.59,0.9
3.4792,33.0,35.65,-118.87,0.946
1.8369,17.0,35.48,-118.23,0.594
1.5667,15.0,35.64,-118.33,0.725
2.3125,15.0,35.63,-118.41,0.969
1.4141,18.0,35.62,-118.45,0.758
1.3023,17.0,35.64,-118.47,0.685
1.6236,17.0,35.61,-118.48,0.673
1.8819,16.0,35.58,-118.45,0.697
2.5474,13.0,35.47,-118.61,0.784
3.625,35.0,35.73,-117.73,0.55
2.0441,33.0,35.63,-117.66,0.421
2.8,18.0,35.65,-117.67,0.72
3.3269,15.0,35.65,-117.68,0.819
4.0167,5.0,35.65,-117.69,0.875
5.8625,8.0,35.64,-117.7,1.094
5.2043,15.0,35.64,-117.68,0.957
6.1935,6.0,35.64,-117.67,1.157
3.0687,32.0,35.63,-117.67,0.635
6.0653,18.0,35.63,-117.68,1.053
5.5773,5.0,35.63,-117.69,1.09
3.5931,18.0,35.62,-117.7,0.719
3.5988,9.0,35.61,-117.68,0.845
6.0532,12.0,35.6,-117.68,1.028
3.858,16.0,35.6,-117.7,0.702
2.1458,30.0,35.62,-117.68,0.524
4.25,10.0,35.61,-117.64,0.832
4.15,11.0,35.62,-117.66,0.857
4.8494,5.0,35.61,-117.66,0.872
2.5812,14.0,35.6,-117.66,0.917
3.9261,12.0,35.63,-117.76,1.013
5.5551,9.0,35.55,-117.68,1.425
1.8984,19.0,35.65,-117.81,0.543
4.1518,13.0,35.73,-117.87,0.918
5.0762,11.0,35.54,-117.84,0.98
3.1755,15.0,35.65,-117.74,0.817
1.9962,28.0,35.35,-117.84,0.508
3.4015,21.0,35.05,-118.0,0.865
3.3693,30.0,35.03,-117.82,0.718
1.625,4.0,35.22,-117.76,2.75
2.375,4.0,35.21,-117.79,1.375
3.3889,15.0,35.12,-118.01,0.685
3.5391,5.0,35.13,-117.98,0.819
4.25,4.0,35.13,-117.95,1.044
4.875,1.0,35.08,-117.95,1.417
4.5724,4.0,35.1,-117.98,0.845
2.875,15.0,35.16,-117.99,0.878
2.9583,20.0,34.92,-118.27,0.917
2.8097,11.0,34.86,-118.34,1.3
3.4338,28.0,35.03,-117.68,0.549
4.2292,33.0,34.99,-117.68,0.644
1.9107,36.0,35.0,-117.65,0.398
2.6149,10.0,34.86,-118.15,0.835
3.0184,9.0,34.87,-118.17,0.879
5.0553,2.0,34.87,-118.19,1.111
2.7361,21.0,34.86,-118.17,0.833
2.0441,15.0,35.06,-118.15,0.733
2.5875,44.0,35.05,-118.16,0.689
3.7452,14.0,35.05,-118.19,0.832
2.16,29.0,35.04,-118.15,0.568
4.625,7.0,35.16,-118.51,1.368
4.0581,7.0,35.2,-118.66,1.629
2.3917,10.0,35.27,-118.34,0.79
3.6949,4.0,35.14,-118.48,1.158
3.4911,6.0,35.08,-118.61,1.372
3.8917,11.0,34.99,-118.61,1.208
2.6417,19.0,35.13,-118.46,0.949
3.2405,16.0,35.12,-118.46,0.855
3.2632,8.0,35.12,-118.43,0.998
1.7917,34.0,35.13,-118.44,0.8
1.8636,21.0,35.13,-118.44,0.679
2.7845,28.0,35.3,-118.91,0.822
4.0,24.0,35.26,-118.95,0.945
2.6302,33.0,35.27,-118.83,0.813
1.9236,29.0,35.13,-118.92,1.063
1.7656,26.0,35.23,-118.85,0.68
1.9688,31.0,35.23,-118.82,0.539
2.1357,17.0,35.2,-118.83,0.535
2.1136,34.0,35.2,-118.82,0.573
1.9907,17.0,35.2,-118.85,0.512
2.0921,29.0,35.27,-118.91,0.614
1.9066,31.0,35.26,-118.9,0.546
2.0174,20.0,35.26,-118.92,0.637
1.7716,29.0,35.24,-118.91,0.455
2.2885,38.0,36.41,-119.69,0.75
3.4926,30.0,36.44,-119.57,0.942
3.0375,26.0,36.37,-119.55,1.263
3.3214,25.0,36.38,-119.69,1.031
3.1406,41.0,36.37,-119.78,1.0
2.7159,25.0,36.37,-119.83,1.014
2.9167,26.0,36.34,-119.87,0.839
2.0285,25.0,36.32,-119.93,1.063
3.0667,19.0,36.32,-119.79,0.758
3.9926,14.0,36.32,-119.77,0.925
3.1667,14.0,36.31,-119.78,1.264
2.6218,14.0,36.31,-119.77,0.691
2.2937,25.0,36.31,-119.79,0.723
2.1038,24.0,36.3,-119.77,0.62
2.1681,30.0,36.3,-119.78,0.666
4.3438,16.0,36.3,-119.79,0.931
4.2917,6.0,36.29,-119.79,1.042
2.0673,18.0,36.32,-119.82,0.875
3.2386,16.0,36.33,-119.78,1.125
4.5714,29.0,36.27,-119.78,1.008
5.1728,7.0,36.29,-119.8,1.075
3.1071,24.0,36.28,-119.81,0.561
3.2019,33.0,36.34,-119.72,1.125
2.2721,40.0,36.32,-119.72,0.526
2.6477,40.0,36.32,-119.7,0.435
2.8281,20.0,36.31,-119.73,0.602
2.2895,10.0,36.3,-119.7,0.62
4.9432,10.0,36.35,-119.67,1.188
3.5486,4.0,36.37,-119.65,1.48
4.3911,21.0,36.35,-119.65,1.079
2.8788,38.0,36.35,-119.65,0.855
3.1094,15.0,36.35,-119.66,0.919
5.2134,13.0,36.36,-119.64,0.974
3.8108,23.0,36.35,-119.64,0.904
4.2396,4.0,36.35,-119.63,0.906
2.6145,10.0,36.35,-119.62,0.803
2.8125,30.0,36.35,-119.64,0.702
3.5536,26.0,36.34,-119.63,0.714
1.8385,14.0,36.33,-119.63,0.675
3.0139,32.0,36.33,-119.61,0.615
2.2333,36.0,36.32,-119.63,0.61
2.6397,32.0,36.34,-119.66,0.597
1.8529,46.0,36.34,-119.65,0.672
3.0846,47.0,36.34,-119.65,0.761
1.8606,32.0,36.34,-119.64,0.567
1.4524,41.0,36.33,-119.64,0.517
2.3523,52.0,36.33,-119.65,0.591
1.3882,47.0,36.33,-119.65,0.538
1.7596,26.0,36.32,-119.68,1.208
2.9375,19.0,36.33,-119.67,0.817
4.0909,16.0,36.33,-119.66,0.928
1.4194,10.0,36.33,-119.66,0.581
2.3256,24.0,36.32,-119.66,0.568
2.5833,28.0,36.32,-119.68,0.544
2.9936,12.0,36.31,-119.68,0.606
3.3681,18.0,36.3,-119.66,0.705
1.5433,11.0,36.32,-119.65,0.504
1.3569,32.0,36.32,-119.64,0.431
2.3466,28.0,36.3,-119.65,0.534
1.5909,27.0,36.31,-119.64,0.501
1.8839,25.0,36.31,-119.61,0.463
2.625,20.0,36.27,-119.57,0.974
2.395,35.0,36.25,-119.69,0.941
2.4286,23.0,36.18,-119.63,1.0
2.25,32.0,36.11,-119.59,0.5
2.3889,6.0,36.09,-119.57,0.532
1.3967,21.0,36.1,-119.58,0.465
1.5313,29.0,36.1,-119.56,0.438
2.13,25.0,36.1,-119.56,0.508
3.2847,35.0,36.09,-119.56,0.647
1.85,14.0,36.09,-119.56,0.523
1.6607,37.0,36.08,-119.56,0.421
2.2169,21.0,36.11,-119.58,0.616
1.5727,16.0,36.1,-119.57,0.548
3.5313,36.0,36.1,-119.57,0.688
2.0595,37.0,36.1,-119.57,0.607
2.4688,21.0,36.15,-119.74,0.613
1.875,43.0,36.2,-119.9,1.375
2.0221,33.0,36.19,-119.82,0.522
0.4999,23.0,36.09,-119.99,1.0
2.0976,25.0,35.99,-119.96,0.477
3.05,20.0,36.02,-119.8,2.25
2.9708,27.0,36.04,-120.14,0.609
2.2167,18.0,36.01,-120.12,0.485
2.0335,33.0,36.0,-120.14,0.439
2.25,7.0,35.99,-120.12,0.562
2.375,26.0,35.87,-120.13,0.713
3.125,16.0,35.91,-120.0,0.625
0.4999,16.0,39.42,-122.89,0.735
3.9519,39.0,39.23,-122.9,0.989
2.0208,43.0,39.18,-122.91,0.725
4.35,44.0,39.17,-122.91,0.683
2.575,45.0,39.17,-122.9,0.736
2.2188,20.0,39.14,-122.88,1.063
3.8333,24.0,39.12,-123.07,0.926
3.25,17.0,39.13,-122.95,1.375
2.2551,10.0,39.11,-122.89,0.711
1.9141,15.0,39.09,-122.9,1.432
4.0,24.0,39.08,-122.92,1.663
2.8906,18.0,39.1,-122.94,1.406
3.45,14.0,39.02,-122.99,1.641
2.4423,21.0,39.07,-122.91,1.023
1.939,21.0,39.06,-122.91,1.003
3.5652,16.0,39.05,-122.92,1.19
3.2216,20.0,39.05,-122.91,0.935
2.5457,38.0,39.05,-122.92,0.807
3.7667,27.0,39.05,-122.91,0.95
1.3532,14.0,39.03,-122.91,0.958
3.3929,13.0,39.14,-122.7,1.083
1.6369,15.0,39.13,-122.87,0.865
2.0417,24.0,39.08,-122.86,0.788
1.4679,26.0,39.09,-122.83,0.947
1.625,20.0,39.09,-122.79,0.668
1.4676,17.0,39.08,-122.8,0.65
1.5208,23.0,39.08,-122.79,0.89
2.6181,15.0,39.05,-122.78,1.089
1.3,11.0,39.09,-122.53,0.697
2.7639,9.0,39.04,-122.69,1.125
1.9833,23.0,39.04,-122.73,1.115
2.1094,27.0,39.02,-122.69,0.724
1.165,27.0,39.03,-122.66,0.533
1.7446,16.0,39.02,-122.66,1.094
2.3125,18.0,39.0,-122.7,1.625
2.3558,18.0,38.99,-122.7,1.347
1.8571,16.0,38.99,-122.65,0.759
1.6607,16.0,38.99,-122.52,0.778
2.1838,27.0,38.98,-122.68,1.097
1.1912,32.0,38.97,-122.65,0.6
1.75,17.0,38.96,-122.63,0.64
1.6865,19.0,38.95,-122.62,0.588
2.3179,14.0,38.94,-122.62,0.575
4.3897,14.0,38.93,-122.61,0.713
1.4767,16.0,38.93,-122.6,0.62
2.0577,16.0,38.96,-122.62,0.69
2.3083,20.0,38.96,-122.63,0.602
1.6769,27.0,38.96,-122.65,0.632
1.7273,29.0,38.96,-122.64,0.582
1.2029,28.0,38.95,-122.64,0.689
1.7083,11.0,38.95,-122.63,0.773
1.7566,25.0,38.94,-122.63,0.49
1.125,18.0,38.94,-122.63,0.818
1.5455,13.0,38.94,-122.62,0.55
3.2375,17.0,38.97,-122.7,1.142
3.4187,17.0,39.01,-122.75,2.005
1.8833,23.0,39.02,-122.79,0.969
3.0466,11.0,38.97,-122.78,0.973
3.125,9.0,38.94,-122.69,0.934
1.375,20.0,38.91,-122.71,0.55
2.5326,20.0,39.05,-122.86,1.368
1.8704,20.0,39.0,-122.85,0.885
1.6833,15.0,38.99,-122.83,1.139
1.6164,17.0,38.98,-122.83,0.778
1.7196,21.0,38.98,-122.84,0.75
2.9934,20.0,38.97,-122.92,1.342
2.7188,20.0,38.93,-122.89,1.057
1.8692,15.0,38.96,-122.83,0.938
4.0119,26.0,38.92,-122.77,1.194
3.4514,11.0,38.89,-122.83,1.0
1.9906,29.0,38.88,-122.72,0.966
3.3531,12.0,38.83,-122.74,0.908
2.1964,10.0,38.9,-122.48,1.125
2.1953,15.0,38.92,-122.59,0.75
2.9583,23.0,38.9,-122.6,0.917
1.8417,13.0,38.92,-122.62,0.847
4.125,30.0,38.92,-122.65,1.125
1.5739,16.0,38.87,-122.64,0.735
2.5625,12.0,38.82,-122.5,1.092
4.0435,9.0,38.76,-122.51,1.326
3.8831,7.0,38.81,-122.55,1.321
3.375,15.0,38.78,-122.59,1.031
3.4375,22.0,38.81,-122.66,0.833
2.3125,29.0,38.76,-122.68,0.679
2.1474,21.0,38.73,-122.62,0.853
2.625,20.0,38.71,-122.64,0.896
0.536,26.0,38.7,-122.52,0.875
2.7188,26.0,41.07,-121.11,0.481
2.5,29.0,41.12,-120.96,0.592
3.6641,17.0,40.85,-121.07,0.808
1.6833,27.0,40.98,-120.38,0.4
3.625,33.0,40.63,-120.35,2.0
1.7214,11.0,40.65,-120.77,1.183
3.3036,17.0,40.51,-121.02,0.783
2.5,19.0,40.28,-120.96,0.641
2.1833,52.0,40.35,-121.03,0.495
3.5962,15.0,40.5,-120.67,0.859
2.6902,15.0,40.43,-120.57,0.715
2.5074,35.0,40.42,-120.66,0.664
2.1875,39.0,40.42,-120.65,0.643
2.2992,52.0,40.41,-120.66,0.702
1.5066,50.0,40.41,-120.64,0.593
3.5536,19.0,40.36,-120.71,1.057
2.2661,16.0,40.37,-120.58,0.618
2.4757,26.0,40.38,-120.42,0.856
1.7333,19.0,40.45,-120.36,0.7
5.5179,36.0,40.41,-120.51,0.675
3.4028,17.0,40.29,-120.54,0.91
3.4643,16.0,40.31,-120.49,0.851
2.1198,21.0,40.17,-120.37,0.735
2.6765,26.0,40.26,-120.2,0.476
1.7267,19.0,39.92,-120.09,0.607
6.1946,27.0,34.27,-118.27,2.761
4.9833,32.0,34.26,-118.28,2.13
4.008,33.0,34.26,-118.29,1.911
3.5568,37.0,34.26,-118.3,1.845
4.81,42.0,34.26,-118.3,1.919
3.5214,35.0,34.25,-118.28,1.976
2.6036,29.0,34.25,-118.28,1.621
2.4727,19.0,34.25,-118.29,1.75
3.0795,8.0,34.25,-118.29,1.615
5.0234,37.0,34.25,-118.27,2.576
4.4485,35.0,34.25,-118.27,2.619
6.3688,30.0,34.24,-118.27,2.776
4.6635,35.0,34.25,-118.27,2.301
4.4375,39.0,34.25,-118.27,1.958
4.45,32.0,34.24,-118.28,2.636
5.6184,29.0,34.24,-118.28,3.169
3.1523,36.0,34.25,-118.3,1.767
4.2639,31.0,34.24,-118.33,2.933
5.997,19.0,34.22,-118.35,2.287
4.1302,30.0,34.22,-118.35,2.583
3.275,39.0,34.21,-118.35,1.814
3.75,42.0,34.21,-118.35,1.726
5.1145,34.0,34.28,-118.31,2.199
6.0808,35.0,34.27,-118.31,2.156
3.599,43.0,34.26,-118.3,1.765
4.1964,40.0,34.26,-118.3,1.859
4.2685,38.0,34.26,-118.31,1.896
3.0583,41.0,34.26,-118.31,1.603
4.1339,34.0,34.26,-118.31,1.873
4.4875,32.0,34.26,-118.32,2.227
4.6944,30.0,34.28,-118.35,2.482
3.1349,29.0,34.27,-118.33,2.302
6.2037,32.0,34.27,-118.35,2.054
5.2661,37.0,34.26,-118.34,3.149
6.1464,34.0,34.25,-118.35,3.544
6.838,34.0,34.26,-118.36,3.78
3.1607,28.0,34.26,-118.3,2.006
4.5833,44.0,34.25,-118.3,1.973
5.76,37.0,34.26,-118.31,2.394
3.8,36.0,34.26,-118.31,2.171
4.4375,24.0,34.26,-118.32,1.915
4.4818,24.0,34.28,-118.39,1.662
4.7932,22.0,34.28,-118.38,1.663
3.3304,16.0,34.28,-118.4,1.549
2.8214,8.0,34.27,-118.38,1.583
3.35,35.0,34.29,-118.41,1.476
4.2969,32.0,34.29,-118.41,1.458
4.125,29.0,34.28,-118.42,1.5
3.7566,32.0,34.28,-118.41,1.467
2.6652,22.0,34.28,-118.4,1.648
3.2865,35.0,34.28,-118.42,1.333
2.8,34.0,34.28,-118.42,1.443
1.6295,33.0,34.27,-118.42,1.343
3.3214,33.0,34.27,-118.42,1.313
2.6667,35.0,34.27,-118.42,1.478
3.0132,30.0,34.28,-118.43,1.426
4.2353,31.0,34.27,-118.43,1.568
3.024,36.0,34.27,-118.43,1.48
3.225,37.0,34.27,-118.42,1.475
3.5104,30.0,34.26,-118.43,1.409
3.2583,37.0,34.26,-118.43,1.472
3.4,35.0,34.27,-118.44,1.396
2.9519,43.0,34.26,-118.43,1.409
3.6791,37.0,34.25,-118.42,1.481
2.9205,35.0,34.25,-118.43,1.431
2.1062,26.0,34.26,-118.42,1.364
2.5313,38.0,34.26,-118.41,1.361
3.4519,36.0,34.26,-118.42,1.433
3.9,37.0,34.26,-118.42,1.386
2.9219,38.0,34.27,-118.41,1.379
1.4867,35.0,34.27,-118.42,1.24
4.2538,13.0,34.26,-118.4,1.543
2.2019,13.0,34.25,-118.4,1.342
1.95,19.0,34.25,-118.41,1.375
2.6429,33.0,34.25,-118.41,1.431
3.6016,36.0,34.25,-118.41,1.538
3.2284,18.0,34.25,-118.41,1.571
2.525,17.0,34.24,-118.42,1.637
3.6292,36.0,34.25,-118.42,1.452
4.233,34.0,34.32,-118.43,1.574
5.901,18.0,34.33,-118.43,2.356
4.1724,14.0,34.32,-118.44,2.116
3.9583,19.0,34.31,-118.42,1.632
3.6548,29.0,34.3,-118.42,1.803
5.2987,18.0,34.32,-118.41,2.034
5.1668,28.0,34.3,-118.41,1.874
4.3409,30.0,34.32,-118.42,1.56
4.0301,14.0,34.31,-118.44,1.543
2.7472,22.0,34.31,-118.44,1.601
3.4,38.0,34.3,-118.44,1.555
4.0556,9.0,34.31,-118.45,1.825
4.26,23.0,34.32,-118.45,1.894
4.1514,10.0,34.32,-118.46,1.941
4.4773,28.0,34.31,-118.45,1.731
4.0337,32.0,34.3,-118.46,1.585
4.2708,24.0,34.31,-118.46,2.182
4.8988,13.0,34.32,-118.47,3.252
6.0891,9.0,34.33,-118.48,2.701
3.0,31.0,34.31,-118.48,1.724
3.6736,16.0,34.3,-118.47,1.922
3.0526,24.0,34.29,-118.46,1.833
4.2935,18.0,34.29,-118.47,1.9
9.2873,26.0,34.29,-118.49,4.318
6.8695,27.0,34.28,-118.49,3.194
6.6458,31.0,34.28,-118.49,2.855
7.0598,25.0,34.31,-118.49,3.563
8.1248,18.0,34.32,-118.52,3.74
7.5078,24.0,34.3,-118.51,3.44
6.3911,29.0,34.28,-118.51,3.017
6.4171,29.0,34.29,-118.51,3.193
7.7464,28.0,34.29,-118.52,4.746
8.8467,17.0,34.3,-118.52,4.507
4.3047,27.0,34.3,-118.45,1.521
3.4812,35.0,34.3,-118.45,1.602
6.7248,18.0,34.28,-118.54,3.772
8.1125,16.0,34.28,-118.55,4.286
8.2159,22.0,34.3,-118.54,3.762
7.0808,4.0,34.29,-118.57,3.412
3.5714,38.0,34.28,-118.45,1.52
5.5931,23.0,34.28,-118.46,2.176
5.1408,33.0,34.27,-118.47,2.229
5.3107,35.0,34.28,-118.48,2.271
5.5608,35.0,34.28,-118.48,2.267
2.7353,17.0,34.27,-118.47,1.924
5.741,35.0,34.27,-118.47,2.206
4.9323,34.0,34.27,-118.48,2.237
4.9955,33.0,34.27,-118.48,2.168
3.705,33.0,34.27,-118.45,1.858
5.1296,35.0,34.27,-118.45,1.959
4.8015,30.0,34.27,-118.46,1.797
2.6193,28.0,34.27,-118.46,1.723
3.5347,36.0,34.27,-118.44,1.581
3.3603,29.0,34.27,-118.44,1.424
4.8359,35.0,34.26,-118.45,1.956
4.3839,36.0,34.25,-118.45,2.046
4.175,35.0,34.26,-118.45,2.096
5.0947,33.0,34.26,-118.46,2.103
4.9485,36.0,34.26,-118.46,2.171
4.2143,33.0,34.25,-118.46,2.242
3.6989,32.0,34.25,-118.46,2.086
3.8875,34.0,34.26,-118.47,1.992
5.5792,35.0,34.26,-118.47,2.184
5.749,36.0,34.26,-118.48,2.38
4.6591,27.0,34.26,-118.49,2.399
4.1492,34.0,34.25,-118.47,1.957
5.1619,36.0,34.25,-118.48,1.953
4.9688,35.0,34.25,-118.48,2.169
5.1068,35.0,34.25,-118.48,2.233
4.3333,33.0,34.25,-118.49,2.329
5.5714,34.0,34.27,-118.49,2.259
4.58,33.0,34.27,-118.49,2.362
4.869,35.0,34.27,-118.5,2.216
5.4065,34.0,34.28,-118.51,2.438
7.8193,33.0,34.28,-118.52,3.796
4.055,34.0,34.27,-118.51,2.225
4.1042,36.0,34.27,-118.51,2.521
5.5649,36.0,34.27,-118.52,2.712
5.3847,32.0,34.27,-118.53,3.292
8.176,18.0,34.26,-118.53,3.084
5.6912,22.0,34.26,-118.54,3.118
6.7415,28.0,34.27,-118.54,3.482
5.634,33.0,34.27,-118.53,3.205
8.203,21.0,34.26,-118.55,4.454
8.1356,25.0,34.27,-118.55,3.528
4.8316,33.0,34.26,-118.5,2.373
3.7816,21.0,34.26,-118.52,2.542
5.5433,29.0,34.26,-118.51,3.325
4.6625,11.0,34.25,-118.52,2.909
3.5497,25.0,34.26,-118.49,2.613
5.0,28.0,34.25,-118.49,2.58
7.167,20.0,34.26,-118.59,3.571
